130	136	17680	18
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"Al2O3 WT%"	"CaO WT%"	"TiO2 WT%"	"K2O WT%"	"P2O5 WT%"	"FeO WT%"	"MnO WT%"	"Na2O WT%"	"MgO WT%"	"O WT%"	"Total"
0	-20.3415	5.2765	54	98	12664	 61.3555	 11.5282	 3.62113	 2.55523	 3.58409	 2.39958	 8.81574	 .242278	 1.25230	 1.71141	 .000000	 97.0654
0	-20.341	5.2765	55	98	12665	 56.9941	 10.6826	 4.46744	 3.86260	 3.08704	 3.17565	 9.62436	 .313928	 1.82910	 2.03712	 .000000	 96.0739
0	-20.3405	5.2765	56	98	12666	 48.9301	 9.20350	 7.52472	 3.95437	 2.20988	 4.60262	 14.1534	 .433277	 2.49158	 3.26833	 .000000	 96.7718
0	-20.34	5.2765	57	98	12667	 42.9626	 7.61139	 9.26396	 5.53792	 1.27074	 7.58535	 19.0002	 .808475	 3.14882	 3.89986	 .000000	 101.089
0	-20.3395	5.2765	58	98	12668	 40.1653	 6.92450	 9.86526	 6.10078	 1.03674	 6.48660	 19.2191	 .713615	 3.30897	 4.28362	 .000000	 98.1045
0	-20.339	5.2765	59	98	12669	 39.7649	 7.23225	 9.94757	 5.98448	 1.15859	 7.80734	 19.7455	 .731759	 3.19512	 4.60273	 .000000	 100.170
0	-20.3385	5.2765	60	98	12670	 41.0709	 7.06597	 10.0738	 5.56664	 1.09389	 7.17054	 21.1176	 .728862	 2.06705	 4.30994	 .000000	 100.265
0	-20.338	5.2765	61	98	12671	 43.6317	 6.98595	 8.02636	 4.87814	 1.81307	 6.27313	 18.3215	 .643642	 2.02393	 4.10468	 .000000	 96.7022
0	-20.3375	5.2765	62	98	12672	 52.5810	 9.39281	 6.78441	 4.06358	 2.63701	 5.00473	 15.2077	 .635986	 1.16761	 2.94605	 .000000	 100.421
0	-20.337	5.2765	63	98	12673	 59.5662	 11.4034	 4.51244	 3.45117	 3.41978	 3.10072	 10.3142	 .295073	 1.35867	 2.13588	 .000000	 99.5574
0	-20.3365	5.2765	64	98	12674	 60.7459	 11.4158	 3.72440	 2.08559	 3.53037	 2.28184	 8.74723	 .167625	 .683276	 1.59754	 .000000	 94.9795
0	-20.336	5.2765	65	98	12675	 53.2512	 8.60322	 5.91947	 3.51102	 2.78491	 4.95680	 12.2341	 .437935	 .874775	 2.49792	 .000000	 95.0713
0	-20.3355	5.2765	66	98	12676	 44.0868	 6.78020	 8.71506	 5.22312	 1.72878	 6.45342	 18.6505	 .605710	 1.31113	 3.42263	 .000000	 96.9773
0	-20.335	5.2765	67	98	12677	 37.5757	 5.75102	 10.2856	 5.77218	 1.00423	 8.29140	 22.1599	 .650777	 1.43023	 4.41914	 .000000	 97.3402
0	-20.3345	5.2765	68	98	12678	 37.0593	 5.38768	 11.4521	 6.87652	 .747743	 7.80515	 23.0129	 .867476	 1.66020	 4.66344	 .000000	 99.5325
0	-20.334	5.2765	69	98	12679	 38.5300	 4.90739	 10.3213	 6.23207	 1.00967	 8.44159	 22.2000	 .797723	 1.88028	 4.90155	 .000000	 99.2215
0	-20.3335	5.2765	70	98	12680	 41.4776	 6.49632	 10.1840	 5.72326	 1.39493	 7.39570	 20.4278	 .601710	 1.50122	 4.29649	 .000000	 99.4989
0	-20.333	5.2765	71	98	12681	 51.2489	 8.99361	 6.78335	 4.48673	 2.18936	 5.46263	 16.0899	 .560018	 1.30652	 2.99234	 .000000	 100.113
0	-20.3325	5.2765	72	98	12682	 60.5331	 11.0860	 4.49235	 3.33065	 3.55132	 2.90252	 10.6110	 .443526	 .731718	 1.84556	 .000000	 99.5277
0	-20.332	5.2765	73	98	12683	 65.5533	 12.3782	 2.88222	 2.21923	 4.08952	 1.64706	 7.15669	 .208418	 .722529	 1.19694	 .000000	 98.0540
0	-20.3315	5.2765	74	98	12684	 64.6458	 12.0783	 3.37447	 2.54033	 3.72998	 1.84594	 7.63008	 .132551	 .675256	 1.45613	 .000000	 98.1088
0	-20.331	5.2765	75	98	12685	 63.8673	 11.7770	 4.02544	 2.74201	 3.66445	 2.68498	 8.24259	 .131343	 .662520	 1.63752	 .000000	 99.4351
0	-20.3305	5.2765	76	98	12686	 61.6873	 10.7300	 4.30755	 2.93095	 3.68310	 3.62882	 9.74175	 .371171	 .899415	 1.87211	 .000000	 99.8521
0	-20.33	5.2765	77	98	12687	 58.8173	 10.5837	 4.65365	 3.48509	 3.46330	 3.53707	 9.80452	 .314084	 .920725	 2.11587	 .000000	 97.6953
0	-20.3295	5.2765	78	98	12688	 61.8009	 10.8223	 3.59832	 2.99712	 3.52756	 3.04066	 8.69076	 .410513	 .857694	 1.80235	 .000000	 97.5481
0	-20.329	5.2765	79	98	12689	 62.1356	 11.3414	 4.01599	 2.76096	 3.55237	 3.03940	 9.11435	 .260535	 .737962	 1.62623	 .000000	 98.5848
0	-20.3285	5.2765	80	98	12690	 58.8326	 11.5827	 4.11903	 2.83164	 3.56018	 2.22686	 10.7522	 .164055	 .888138	 2.10777	 .000000	 97.0652
0	-20.328	5.2765	81	98	12691	 61.0699	 11.5941	 3.89533	 2.72927	 3.67235	 2.47635	 9.23463	 .260142	 .755510	 1.99156	 .000000	 97.6791
0	-20.3275	5.2765	82	98	12692	 66.7619	 13.1494	 3.01846	 1.85984	 3.75384	 1.68900	 8.16143	 .226446	 .742687	 1.49068	 .000000	 100.854
0	-20.327	5.2765	83	98	12693	 64.9661	 12.4526	 2.62411	 1.86442	 4.10367	 .714194	 7.13905	 .208543	 .738616	 1.19659	 .000000	 96.0079
0	-20.3265	5.2765	84	98	12694	 65.2333	 12.6688	 3.06187	 1.86361	 3.98764	 1.20115	 7.31463	 .283288	 .841243	 1.44162	 .000000	 97.8971
0	-20.326	5.2765	85	98	12695	 66.4341	 13.9288	 3.13910	 2.30551	 4.31223	 .996205	 7.71894	 .170380	 .893160	 1.39649	 .000000	 101.295
0	-20.3255	5.2765	86	98	12696	 67.4737	 13.8406	 2.65328	 1.54913	 4.21587	 .921337	 5.96493	 .286131	 .779331	 .979998	 .000000	 98.6643
0	-20.325	5.2765	87	98	12697	 67.6476	 13.4862	 2.39529	 1.16325	 4.53913	 .962557	 6.31919	 .098137	 .863017	 1.10694	 .000000	 98.5814
0	-20.3245	5.2765	88	98	12698	 67.9564	 13.0891	 2.51252	 2.20422	 4.32778	 .798468	 5.54191	 .211351	 .761456	 1.05879	 .000000	 98.4620
0	-20.324	5.2765	89	98	12699	 68.7036	 13.2822	 2.23425	 1.55088	 4.30627	 .718388	 6.00315	 .079933	 1.12807	 .970762	 .000000	 98.9776
0	-20.3235	5.2765	90	98	12700	 69.1101	 14.1641	 2.19772	 1.49677	 4.23926	 .515025	 5.19382	 .156337	 .821914	 .917409	 .000000	 98.8125
0	-20.323	5.2765	91	98	12701	 68.6855	 13.8558	 2.03381	 1.81842	 4.49245	 .800061	 5.80835	 .136398	 .660238	 1.03379	 .000000	 99.3248
0	-20.3225	5.2765	92	98	12702	 69.2672	 13.9305	 1.91825	 .781759	 4.45168	 .925783	 5.82977	 .137046	 .691283	 .918169	 .000000	 98.8514
0	-20.322	5.2765	93	98	12703	 68.5167	 13.7417	 2.03231	 1.84622	 4.36176	 .595407	 6.07234	 .098478	 .728836	 .819391	 .000000	 98.8131
0	-20.3215	5.2765	94	98	12704	 70.2278	 13.8948	 1.75836	 1.23007	 4.53284	 .433719	 5.26591	 .100105	 .821227	 .633179	 .000000	 98.8980
0	-20.321	5.2765	95	98	12705	 69.6808	 13.4286	 2.01803	 1.40701	 4.58880	 .637816	 5.47662	 .005580	 1.00581	 .749428	 .000000	 98.9985
0	-20.3205	5.2765	96	98	12706	 69.6600	 14.5866	 1.69790	 1.28980	 4.55003	 .926125	 5.17702	 .156698	 .737386	 .915194	 .000000	 99.6968
0	-20.32	5.2765	97	98	12707	 69.6704	 13.5501	 1.45427	 1.70147	 4.74250	 .391652	 5.65096	 .099286	 .875003	 .635610	 .000000	 98.7712
0	-20.3195	5.2765	98	98	12708	 70.0884	 13.9530	 2.17678	 1.88270	 4.54023	 .800994	 5.35229	 .043168	 .756993	 .872434	 .000000	 100.467
0	-20.319	5.2765	99	98	12709	 70.6270	 14.0523	 1.94074	 1.29196	 4.63988	 .474872	 4.82500	 .157026	 .637073	 .754883	 .000000	 99.4007
0	-20.3185	5.2765	100	98	12710	 69.4545	 14.8426	 1.89856	 1.58858	 4.51384	 .925655	 4.87682	 .138093	 .538146	 .946385	 .000000	 99.7232
0	-20.318	5.2765	101	98	12711	 69.9910	 14.3253	 2.04159	 1.17243	 4.79586	 .884652	 4.98353	 .081484	 .571456	 .698195	 .000000	 99.5455
0	-20.3175	5.2765	102	98	12712	 69.5197	 13.4430	 1.93955	 1.23018	 4.70993	 .679323	 5.21218	 .081129	 .788299	 .860195	 .000000	 98.4635
0	-20.317	5.2765	103	98	12713	 69.1690	 13.2148	 2.16071	 1.22931	 4.87496	 .719467	 5.29967	 .043061	 .457929	 .631767	 .000000	 97.8007
0	-20.3165	5.2765	104	98	12714	 70.6458	 13.9255	 1.99624	 1.49378	 4.59330	 1.17011	 5.77519	 .193183	 .376406	 .598831	 .000000	 100.768
0	-20.316	5.2765	105	98	12715	 67.7165	 13.0769	 2.61670	 1.34386	 4.33255	 2.30795	 5.87893	 .155003	 .528371	 .601444	 .000000	 98.5582
0	-20.3155	5.2765	106	98	12716	 65.7715	 12.4615	 4.36448	 1.70549	 4.57809	 4.58838	 5.13700	 -.03311	 .710986	 .772670	 .000000	 100.057
0	-20.315	5.2765	107	98	12717	 64.4974	 12.4797	 5.87008	 1.52980	 4.12006	 5.61637	 4.60743	 .061181	 .826527	 .966710	 .000000	 100.575
0	-20.3145	5.2765	108	98	12718	 67.6468	 12.8341	 3.62890	 1.14414	 4.28747	 4.04811	 4.68269	 .062523	 .837788	 .962783	 .000000	 100.135
0	-20.314	5.2765	109	98	12719	 66.7941	 12.7493	 3.24110	 1.28570	 4.81802	 2.82695	 5.66595	 .079642	 .928426	 .854906	 .000000	 99.2442
0	-20.3135	5.2765	110	98	12720	 69.3621	 13.4437	 2.72290	 1.17161	 4.54030	 2.35155	 5.19451	 .062333	 1.13659	 .909107	 .000000	 100.895
0	-20.313	5.2765	111	98	12721	 69.6011	 14.1396	 1.61953	 .875144	 4.56033	 1.33774	 5.16096	 .081788	 .901587	 .723555	 .000000	 99.0014
0	-20.3125	5.2765	112	98	12722	 69.2030	 14.8089	 1.97581	 1.67517	 4.19537	 .720425	 5.26388	 .156503	 .937628	 .884447	 .000000	 99.8211
0	-20.312	5.2765	113	98	12723	 70.8743	 14.2474	 1.85757	 1.37825	 4.53038	 .556739	 5.44202	 .118807	 .722433	 .984876	 .000000	 100.713
0	-20.3115	5.2765	114	98	12724	 69.3879	 13.6600	 1.71853	 1.11078	 4.75146	 .474548	 5.33540	 .099892	 .672760	 .700847	 .000000	 97.9121
0	-20.311	5.2765	115	98	12725	 68.4447	 13.9153	 1.63665	 1.22900	 4.44154	 .474703	 5.38775	 .118714	 .722785	 .837832	 .000000	 97.2090
0	-20.3105	5.2765	116	98	12726	 69.8236	 14.8828	 1.61738	 1.49943	 4.54464	 .639225	 5.03596	 .081760	 1.00020	 .791994	 .000000	 99.9170
0	-20.31	5.2765	117	98	12727	 69.0781	 13.7786	 1.81722	 1.40763	 4.54613	 .761477	 5.45896	 .005739	 .673303	 .985264	 .000000	 98.5123
0	-20.3095	5.2765	118	98	12728	 71.7449	 14.0094	 1.93910	 1.49867	 4.77807	 .720745	 5.31935	 .024794	 .539690	 .914636	 .000000	 101.489
0	-20.309	5.2765	119	98	12729	 68.6889	 13.7556	 1.89913	 1.29107	 4.48593	 .761994	 5.07134	 .025040	 .886076	 .905777	 .000000	 97.7709
0	-20.3085	5.2765	120	98	12730	 70.2268	 14.1646	 2.27893	 1.79702	 4.47483	 .924909	 4.89384	 .137892	 .688538	 .643577	 .000000	 100.231
0	-20.308	5.2765	121	98	12731	 69.3999	 14.3538	 2.31714	 1.70278	 4.96212	 .799512	 5.57887	 .117874	 .791707	 .817113	 .000000	 100.841
0	-20.3075	5.2765	122	98	12732	 68.4448	 13.8456	 2.19536	 1.16606	 4.30868	 1.29202	 5.98498	 .230606	 1.07687	 .992936	 .000000	 99.5379
0	-20.307	5.2765	123	98	12733	 65.6923	 13.6268	 2.76645	 1.74990	 4.25615	 1.48811	 7.05264	 .152967	 .702625	 .986766	 .000000	 98.4747
0	-20.3065	5.2765	124	98	12734	 65.4976	 12.8430	 3.44503	 1.60063	 4.16555	 2.29557	 7.35182	 .133656	 .806573	 1.24442	 .000000	 99.3838
0	-20.306	5.2765	125	98	12735	 64.0678	 12.7216	 3.02525	 1.57047	 4.24546	 1.56681	 7.27981	 .077379	 1.02590	 1.28139	 .000000	 96.8618
0	-20.3055	5.2765	126	98	12736	 70.2290	 13.8717	 2.41357	 1.69979	 4.29939	 1.73976	 6.17942	 .155149	 .862571	 .843758	 .000000	 102.294
0	-20.305	5.2765	127	98	12737	 69.2228	 14.2435	 2.33608	 1.43462	 4.41406	 .964728	 5.84492	 .136758	 .659342	 1.10185	 .000000	 100.359
0	-20.3045	5.2765	128	98	12738	 68.9665	 14.8172	 2.33921	 1.40854	 4.61318	 .883254	 5.19251	 .175157	 .705596	 .882402	 .000000	 99.9835
0	-20.304	5.2765	129	98	12739	 68.9578	 13.5463	 2.31436	 1.34375	 4.21676	 1.16915	 6.07310	 .211675	 1.11178	 .971488	 .000000	 99.9162
0	-20.3035	5.2765	130	98	12740	 67.1652	 13.3528	 2.53115	 1.63647	 4.42655	 1.85696	 6.54545	 .154142	 .865907	 1.42051	 .000000	 99.9552
0	-20.368	5.277	1	99	12741	 60.7757	 22.9473	 6.90813	 .767061	 1.66680	 .104502	 2.54702	 -.06615	 5.52304	 .258727	 .000000	 101.432
0	-20.3675	5.277	2	99	12742	 60.1049	 24.3152	 7.75837	 .442221	 1.23660	 .186611	 1.59335	 .142159	 5.04272	 .244315	 .000000	 101.066
0	-20.367	5.277	3	99	12743	 61.2801	 24.3502	 7.84219	 .293289	 1.29213	 .145853	 1.59377	 .104621	 5.63854	 .188714	 .000000	 102.729
0	-20.3665	5.277	4	99	12744	 61.0552	 23.1787	 7.46742	 .647447	 1.25248	 .267939	 2.58269	 .009075	 4.74981	 .359367	 .000000	 101.570
0	-20.366	5.277	5	99	12745	 61.7320	 21.9767	 7.20203	 .793125	 1.66981	 .144833	 3.14631	 .064652	 4.97065	 .465404	 .000000	 102.165
0	-20.3655	5.277	6	99	12746	 62.8856	 21.5484	 6.17995	 .969561	 2.10918	 .348979	 3.51630	 .195963	 4.50226	 .555964	 .000000	 102.812
0	-20.365	5.277	7	99	12747	 62.0072	 21.2576	 5.76267	 .911939	 2.10637	 .390373	 3.35869	 .008350	 4.88798	 .546040	 .000000	 101.237
0	-20.3645	5.277	8	99	12748	 61.1424	 22.4517	 6.66332	 .825251	 1.66686	 .063598	 2.51015	 .310361	 5.56624	 .351641	 .000000	 101.552
0	-20.364	5.277	9	99	12749	 59.6495	 24.1755	 7.76226	 .295092	 1.05584	 .105220	 1.36471	 -.06465	 6.02649	 .144106	 .000000	 100.514
0	-20.3635	5.277	10	99	12750	 61.2946	 25.2982	 7.58284	 .326372	 .936167	 .146549	 1.24163	 -.04530	 6.35609	 .236181	 .000000	 103.373
0	-20.363	5.277	11	99	12751	 60.6875	 25.0945	 8.52750	 .206452	 .802244	 .105290	 .957997	 .030051	 6.17093	 .040781	 .000000	 102.623
0	-20.3625	5.277	12	99	12752	 59.8905	 26.1875	 7.92520	 .087305	 .786978	 -.01730	 1.13551	 -.04520	 6.19026	 .040956	 .000000	 102.182
0	-20.362	5.277	13	99	12753	 60.9796	 25.8987	 8.00713	 -.15264	 .792598	 .146556	 1.38326	 -.02647	 6.43544	 .133134	 .000000	 103.597
0	-20.3615	5.277	14	99	12754	 58.5847	 25.6379	 7.87989	 .296259	 .945515	 -.01742	 1.11708	 -.02649	 6.89626	 .203544	 .000000	 101.517
0	-20.361	5.277	15	99	12755	 59.8502	 25.9328	 7.50197	 .146339	 .936004	 .146525	 1.31199	 .048938	 5.88805	 .097669	 .000000	 101.861
0	-20.3605	5.277	16	99	12756	 60.9106	 24.6900	 7.65382	 .351457	 1.26413	 .349902	 2.10579	 .085290	 5.84735	 .270269	 .000000	 103.529
0	-20.36	5.277	17	99	12757	 63.0687	 22.9775	 6.67255	 .586328	 2.05506	 .186292	 2.90022	 .084052	 4.21610	 .277261	 .000000	 103.024
0	-20.3595	5.277	18	99	12758	 65.0124	 19.6791	 4.73972	 1.11650	 2.49336	 .391013	 4.02941	 .158059	 3.69247	 .553330	 .000000	 101.865
0	-20.359	5.277	19	99	12759	 66.8294	 17.9870	 3.80217	 1.14344	 3.47246	 .349939	 4.52341	 .119610	 2.79608	 .595487	 .000000	 101.619
0	-20.3585	5.277	20	99	12760	 67.4791	 15.1328	 3.35289	 1.96754	 3.75797	 .307819	 5.34956	 .117814	 2.06863	 .745390	 .000000	 100.279
0	-20.358	5.277	21	99	12761	 68.7456	 14.8039	 2.63432	 1.63829	 4.26282	 .716819	 5.89675	 .173618	 1.26002	 .866566	 .000000	 100.999
0	-20.3575	5.277	22	99	12762	 68.3107	 12.5985	 2.01380	 1.99548	 4.34116	 .472233	 5.38491	 .211523	 1.24278	 .752430	 .000000	 97.3235
0	-20.357	5.277	23	99	12763	 67.5211	 13.1094	 2.29003	 2.13720	 4.54376	 .674146	 6.17449	 .210045	 1.26764	 .974029	 .000000	 98.9019
0	-20.3565	5.277	24	99	12764	 66.9312	 12.5916	 2.38423	 2.42579	 4.30135	 .672885	 6.84048	 .302374	 .872531	 1.07965	 .000000	 98.4020
0	-20.356	5.277	25	99	12765	 63.0157	 11.6062	 3.73050	 2.62398	 3.91640	 1.83886	 7.64267	 .243797	 1.01969	 1.27686	 .000000	 96.9146
0	-20.3555	5.277	26	99	12766	 62.7077	 11.7002	 3.13932	 3.19445	 3.97061	 2.27522	 9.55164	 .222356	 .981619	 1.80615	 .000000	 99.5492
0	-20.355	5.277	27	99	12767	 62.6869	 12.0490	 4.05006	 3.07620	 3.77353	 2.03140	 9.69088	 .315079	 .793140	 1.60639	 .000000	 100.073
0	-20.3545	5.277	28	99	12768	 64.7713	 12.3260	 3.46194	 3.26376	 3.78012	 1.59604	 8.64339	 .280083	 1.06016	 1.53968	 .000000	 100.722
0	-20.354	5.277	29	99	12769	 66.3944	 12.7408	 2.91911	 2.74849	 4.13068	 .996055	 7.29760	 .133010	 .774058	 1.33573	 .000000	 99.4700
0	-20.3535	5.277	30	99	12770	 68.2828	 12.4563	 2.63273	 2.20040	 4.62701	 .714966	 5.91241	 .060222	 .998099	 .993511	 .000000	 98.8785
0	-20.353	5.277	31	99	12771	 65.4835	 12.6663	 3.43061	 2.10989	 4.28593	 1.03825	 5.90959	 .115957	 .799344	 1.05090	 .000000	 96.8903
0	-20.3525	5.277	32	99	12772	 64.1959	 12.2367	 3.17637	 2.56659	 4.26299	 1.51922	 7.62729	 .188035	 .505301	 1.15275	 .000000	 97.4311
0	-20.352	5.277	33	99	12773	 60.0816	 12.1439	 4.33602	 3.54020	 3.32876	 2.10669	 9.91199	 .276657	 .727944	 1.34085	 .000000	 97.7946
0	-20.3515	5.277	34	99	12774	 60.8934	 11.3523	 4.53938	 3.22083	 3.44021	 2.18745	 9.84555	 .221137	 1.11003	 1.68686	 .000000	 98.4972
0	-20.351	5.277	35	99	12775	 63.0132	 12.3960	 3.48473	 2.55596	 3.76537	 2.76292	 8.69438	 .429455	 .819979	 1.51420	 .000000	 99.4362
0	-20.3505	5.277	36	99	12776	 66.9880	 13.7529	 2.97998	 3.31703	 4.20945	 1.11783	 6.64714	 .077654	 .651776	 1.28300	 .000000	 101.025
0	-20.35	5.277	37	99	12777	 67.7826	 13.3067	 2.23051	 2.19823	 4.46208	 .838074	 6.12307	 .116523	 .931906	 .833147	 .000000	 98.8228
0	-20.3495	5.277	38	99	12778	 70.1103	 14.1055	 2.05086	 2.37746	 4.56103	 .553220	 6.17832	 .060573	 .829708	 .899434	 .000000	 101.726
0	-20.349	5.277	39	99	12779	 70.2632	 13.7282	 1.99289	 1.81493	 4.54845	 .717557	 6.25028	 .098317	 1.01260	 1.01500	 .000000	 101.441
0	-20.3485	5.277	40	99	12780	 67.8466	 13.5400	 2.15252	 2.08235	 4.57138	 .348749	 5.85979	 .060644	 .962338	 .785866	 .000000	 98.2102
0	-20.348	5.277	41	99	12781	 68.5653	 13.1290	 2.15640	 1.61086	 4.61685	 .676847	 5.47364	 .230341	 .725888	 1.03258	 .000000	 98.2178
0	-20.3475	5.277	42	99	12782	 68.0061	 13.6286	 2.57147	 2.29061	 4.26487	 .716052	 5.78952	 .079472	 .895794	 .968338	 .000000	 99.2108
0	-20.347	5.277	43	99	12783	 66.6548	 13.6228	 2.71268	 1.87370	 4.49754	 1.04090	 6.08806	 .041447	 .914011	 1.06131	 .000000	 98.5072
0	-20.3465	5.277	44	99	12784	 67.6358	 13.3898	 2.75042	 1.69375	 4.12811	 .715776	 6.33449	 .247771	 1.33453	 1.13617	 .000000	 99.3666
0	-20.346	5.277	45	99	12785	 67.6292	 13.2379	 2.08974	 2.10845	 4.40656	 .511871	 6.31688	 .078986	 1.35044	 1.03240	 .000000	 98.7624
0	-20.3455	5.277	46	99	12786	 67.6726	 13.5198	 2.09006	 2.34738	 4.36854	 .920187	 6.03542	 .098026	 .779998	 1.13992	 .000000	 98.9719
0	-20.345	5.277	47	99	12787	 67.6327	 13.2917	 2.39458	 1.72860	 4.34310	 1.08439	 5.70238	 .117438	 1.19356	 1.05001	 .000000	 98.5385
0	-20.3445	5.277	48	99	12788	 69.1275	 13.2751	 2.11605	 1.82007	 4.54485	 .758987	 5.51053	 .023928	 .974653	 .897688	 .000000	 99.0494
0	-20.344	5.277	49	99	12789	 70.0892	 13.2465	 2.23213	 2.20162	 4.39340	 .594596	 6.00304	 .079584	 .829099	 1.07079	 .000000	 100.740
0	-20.3435	5.277	50	99	12790	 68.6277	 13.3264	 2.11196	 1.45664	 4.42178	 .676290	 6.56530	 .191553	 1.01612	 1.05244	 .000000	 99.4462
0	-20.343	5.277	51	99	12791	 64.2978	 12.0637	 2.69824	 2.47916	 4.09683	 1.64382	 7.64663	 .132471	 .828016	 1.39884	 .000000	 97.2855
0	-20.3425	5.277	52	99	12792	 59.3078	 11.3410	 4.45131	 3.68654	 3.16716	 2.78376	 10.2109	 .108687	 .904082	 2.04465	 .000000	 98.0059
0	-20.342	5.277	53	99	12793	 57.0717	 10.3791	 5.36334	 3.63960	 3.16724	 3.59810	 11.5644	 .422016	 1.09474	 2.47815	 .000000	 98.7784
0	-20.3415	5.277	54	99	12794	 57.7789	 10.1076	 5.01129	 3.55399	 3.10037	 3.12931	 11.2862	 .385446	 1.23458	 2.06978	 .000000	 97.6575
0	-20.341	5.277	55	99	12795	 53.8563	 9.25977	 5.88081	 4.31387	 2.87576	 3.96564	 13.3633	 .528488	 1.36963	 2.71539	 .000000	 98.1289
0	-20.3405	5.277	56	99	12796	 43.6808	 7.28547	 8.20671	 6.18314	 1.68764	 5.57550	 17.3426	 .681341	 1.56624	 3.87985	 .000000	 96.0894
0	-20.34	5.277	57	99	12797	 37.8848	 5.83794	 10.5517	 6.17511	 1.04042	 8.13570	 22.2341	 .706094	 2.23153	 4.63398	 .000000	 99.4314
0	-20.3395	5.277	58	99	12798	 35.5250	 5.48138	 11.3216	 6.73564	 .841653	 7.83448	 22.8395	 .538759	 1.93344	 5.23364	 .000000	 98.2851
0	-20.339	5.277	59	99	12799	 36.2278	 5.22475	 10.9275	 6.85469	 .838220	 8.85119	 22.3040	 .722527	 1.43666	 4.73491	 .000000	 98.1223
0	-20.3385	5.277	60	99	12800	 36.4097	 5.46843	 10.4956	 6.72098	 .886501	 7.07095	 21.2461	 .632884	 1.91770	 5.05915	 .000000	 95.9080
0	-20.338	5.277	61	99	12801	 40.3408	 6.49802	 10.5593	 6.51475	 1.31134	 7.44456	 21.1975	 .654597	 1.91840	 4.48370	 .000000	 100.923
0	-20.3375	5.277	62	99	12802	 48.7641	 8.30501	 8.00454	 5.02421	 1.92473	 6.19946	 17.0525	 .649237	 1.61825	 3.61133	 .000000	 101.153
0	-20.337	5.277	63	99	12803	 56.7812	 9.82285	 5.82244	 3.23316	 3.18241	 4.14952	 11.6734	 .217493	 1.32506	 2.53149	 .000000	 98.7390
0	-20.3365	5.277	64	99	12804	 60.2150	 11.4298	 4.20257	 2.32418	 3.69670	 2.27726	 8.16452	 .298691	 .750995	 1.42107	 .000000	 94.7808
0	-20.336	5.277	65	99	12805	 56.8626	 10.1936	 5.47288	 3.14748	 3.53517	 2.92684	 11.0921	 .310734	 .702650	 1.85737	 .000000	 96.1014
0	-20.3355	5.277	66	99	12806	 48.1458	 8.99972	 7.17369	 4.85080	 2.39384	 4.50500	 16.3098	 .612306	 .907732	 2.89078	 .000000	 96.7895
0	-20.335	5.277	67	99	12807	 44.5529	 7.56739	 9.23527	 5.45719	 1.41483	 6.76244	 19.1521	 .422294	 1.17534	 3.97300	 .000000	 99.7128
0	-20.3345	5.277	68	99	12808	 40.8571	 7.19669	 9.46113	 5.41279	 1.40334	 6.57631	 19.4175	 .437902	 1.53169	 3.92233	 .000000	 96.2168
0	-20.334	5.277	69	99	12809	 43.0334	 7.19355	 9.04313	 5.84935	 1.42834	 7.08784	 19.3438	 .604612	 1.10464	 4.13946	 .000000	 98.8281
0	-20.3335	5.277	70	99	12810	 49.1670	 8.74964	 7.92379	 5.16602	 2.13792	 5.46584	 17.2579	 .685449	 1.24768	 3.31825	 .000000	 101.119
0	-20.333	5.277	71	99	12811	 57.8040	 11.0575	 5.03136	 3.22857	 3.32413	 3.04974	 11.7745	 .515003	 .828624	 2.10174	 .000000	 98.7151
0	-20.3325	5.277	72	99	12812	 64.5739	 12.0813	 3.35674	 2.24479	 3.88119	 2.00760	 7.57651	 .244957	 .777255	 1.31783	 .000000	 98.0621
0	-20.332	5.277	73	99	12813	 65.4386	 12.8322	 2.24917	 1.75127	 4.29714	 .919551	 6.47268	 .191063	 .951828	 1.05466	 .000000	 96.1581
0	-20.3315	5.277	74	99	12814	 69.0952	 12.9056	 2.35423	 1.81748	 4.45051	 1.61494	 6.12738	 -.03305	 .745422	 1.28766	 .000000	 100.365
0	-20.331	5.277	75	99	12815	 67.1503	 12.8933	 2.52976	 1.96108	 4.18534	 1.40882	 6.29880	 .210284	 .681815	 1.26840	 .000000	 98.5879
0	-20.3305	5.277	76	99	12816	 67.0437	 12.1454	 2.96356	 2.45863	 4.25740	 1.56622	 6.89384	 .227497	 .467415	 1.16980	 .000000	 99.1935
0	-20.33	5.277	77	99	12817	 65.7076	 11.9042	 3.24377	 2.34141	 4.16557	 1.76763	 6.66407	 .246351	 .551676	 1.29695	 .000000	 97.8892
0	-20.3295	5.277	78	99	12818	 66.2620	 12.6439	 2.94764	 2.22695	 4.22819	 1.77067	 6.34958	 .153489	 .868642	 1.12332	 .000000	 98.5744
0	-20.329	5.277	79	99	12819	 64.7605	 12.9442	 3.07437	 2.77546	 3.94763	 2.04715	 7.50370	 .376100	 .572630	 1.40759	 .000000	 99.4093
0	-20.3285	5.277	80	99	12820	 64.5737	 11.6693	 3.76154	 3.11951	 3.99330	 1.91751	 8.48262	 .467235	 .682236	 1.78248	 .000000	 100.449
0	-20.328	5.277	81	99	12821	 62.7971	 12.1330	 3.66510	 2.14437	 3.92979	 2.56228	 9.01030	 .354638	 1.19942	 1.67431	 .000000	 99.4703
